source_id,country,site,lat,long,area_type,insecticide_control,control_type,month_start,month_end,year_start,year_end,season_given,season_calc,species,assi,id_1,id_2,biology_sampling_1,biology_sampling_2,biology_sampling_3,biology_sampling_n,parity_n,parity_total,parity_percent,daily_survival_rate_percent,fecundity,gonotrophic_cycle_days,infection_sampling_1,infection_sampling_2,infection_sampling_3,infection_sampling_n,sr_dissection_n,sr_dissection_total,sr_dissection_percent,sr_csp_n,sr_csp_pf_n,sr_csp_pv_n,sr_csp_pv_210_n,sr_csp_pv_247_n,sr_csp_pm_n,sr_csp_po_n,sr_csp_total,sr_csp_percent,sr_csp_pf_percent,sr_csp_pv_percent,sr_csp_pv_210_percent,sr_csp_pv_247_percent,sr_csp_pm_percent,sr_csp_po_percent,oocyst_n,oocyst_total,oocyst_percent,eir,eir_period,ext_incubation_period_days,indoor_hbr_sampling,indoor_hbr,outdoor_hbr_sampling,outdoor_hbr,combined_hbr_sampling_1,combined_hbr_sampling_2,combined_hbr_sampling_3,combined_hbr_sampling_n,combined_hbr,hbr_unit,indoor_host_sampling,indoor_host_n,indoor_host_total,indoor_host,outdoor_host_sampling,outdoor_host_n,outdoor_host_total,outdoor_host,combined_host_sampling_1,combined_host_sampling_2,combined_host_sampling_3,combined_host_sampling_n,combined_host_n,combined_host_total,combined_host,host_unit,other_host_sampling_1,other_host_sampling_2,other_host_sampling_3,other_host_sampling_n,other_host_n,other_host_total,other_host,other_host_unit,indoor_number_sampling_nights_biting,indoor_biting_sampling,indoor_biting_n,indoor_biting_total,indoor_biting,outdoor_number_sampling_nights_biting,outdoor_biting_sampling,outdoor_biting_n,outdoor_biting_total,outdoor_biting,indoor_outdoor_biting_units,indoor_number_sampling_nights_biting_activity,indoor_1830_2130,indoor_2130_0030,indoor_0030_0330,indoor_0330_0630,outdoor_number_sampling_nights_biting_activity,outdoor_1830_2130,outdoor_2130_0030,outdoor_0030_0330,outdoor_0330_0630,combined_number_sampling_nights_biting_activity,combined_1830_2130,combined_2130_0030,combined_0030_0330,combined_0330_0630,indoor_resting_sampling,indoor_unfed,indoor_fed,indoor_gravid,indoor_total,outdoor_resting_sampling,outdoor_unfed,outdoor_fed,outdoor_gravid,outdoor_total,other_resting_sampling,other_unfed,other_fed,other_gravid,other_total,resting_unit,citation,pubmed_id
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,3,3,1997,1997,dry,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,1.1,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,4,4,1997,1997,rainy,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,0.2,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,5,5,1997,1997,rainy,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,0.4,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,6,6,1997,1997,rainy,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,1.3,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,7,7,1997,1997,rainy,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,6.7,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,8,8,1997,1997,rainy,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,19.2,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,9,9,1997,1997,rainy,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,6.5,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,10,10,1997,1997,rainy,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,3.4,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,11,11,1997,1997,rainy,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,3.1,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,2,2,1998,1998,dry,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,0.4,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,3,3,1998,1998,dry,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,0.3,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,4,4,1998,1998,rainy,,Anopheles albitarsis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,3.8,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,5,5,1996,1996,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,0,0,,0,0,0,,26,0,0,,0,0,0,,,,,,,,,,MBO,0.6,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,6,6,1996,1996,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,0,0,,0,0,0,,138,0,0,,0,0,0,,,,,,,,,,MBO,2.6,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,7,7,1996,1996,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,29,8,,19,2,0,,82,35,9.76,,23.17,2.44,0,,,,,,,,,,MBO,1.3,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,8,8,1996,1996,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,18,4,,10,4,0,,64,28,6.25,,15.63,6.25,0,,,,,,,,,,MBO,1.5,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,9,9,1996,1996,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,5,3,,1,1,0,,193,3,1.55,,0.52,0.52,0,,,,,,,,,,MBO,6.2,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,10,10,1996,1996,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,3,2,,1,0,0,,16,19,12.5,,6.25,0,0,,,,,,,,,,MBO,0.5,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,11,11,1996,1996,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,2,2,,0,0,0,,16,13,12.5,,0,0,0,,,,,,,,,,MBO,0.5,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,12,12,1996,1996,dry,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,5,2,,0,3,0,,5,100,40,,0,60,0,,,,,,,,,,MBO,0.2,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,1,1,1997,1997,dry,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,0,0,,0,0,0,,6,0,0,,0,0,0,,,,,,,,,,MBO,0.2,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,2,2,1997,1997,dry,,Anopheles darlingi,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,0,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,3,3,1997,1997,dry,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,1,0,,1,0,0,,1,100,0,,100,0,0,,,,,,,,,,MBO,0.02,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,4,4,1997,1997,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,0,0,,0,0,0,,1,0,0,,0,0,0,,,,,,,,,,MBO,0.02,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,5,5,1997,1997,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,0,0,,0,0,0,,2,0,0,,0,0,0,,,,,,,,,,MBO,0.03,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,6,6,1997,1997,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,0,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,7,7,1997,1997,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,2,1,,0,1,0,,4,50,25,,0,25,0,,,,,,,,,,MBO,0.3,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,8,8,1997,1997,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,0,0,,0,0,0,,3,0,0,,0,0,0,,,,,,,,,,MBO,0.08,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,9,9,1997,1997,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,0,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,10,10,1997,1997,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,0,0,,0,0,0,,6,0,0,,0,0,0,,,,,,,,,,MBO,0.2,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,11,11,1997,1997,rainy,,Anopheles darlingi,,M,,,,,,,,,,,,MBO,,,,,,,0,0,,0,0,0,,6,0,0,,0,0,0,,,,,,,,,,MBO,0.3,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
1661,Brazil,13 de Setembro district,2.7958,-60.6837,point,t,IRS,2,2,1998,1998,dry,,Anopheles darlingi,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBO,0,,,,,,HBR (hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61",12016435
